;--- j
;; ju&oju&_1
AjrA'   <ijorA' NAt     measures;steps
;; <ijorA}iy~_1
<jrA}y  <ijorA}iy~      Nall    operational     <pos><ijorA}iy~/ADJ</pos>
AjrA}y  <ijorA}iy~      Nall    operational     <pos><ijorA}iy~/ADJ</pos>
;; jAriyAF_1
jAry    jAriy   NF      occurring;happening;flowing
;; jAriy_1
jAry    jAriy   N0      current;present;proceeding;taking place     <pos>jAriy/ADJ</pos>
jAr     jAr     NK      current;present;proceeding;taking place     <pos>jAr/ADJ</pos>
jAry    jAriy   NAn_Nayn        current;present;proceeding;taking place     <pos>jAriy/ADJ</pos>
jAr     jAr     Nuwn_Niyn       current;present;proceeding;taking place     <pos>jAr/ADJ</pos>
jAry    jAriy   NapAt   current;present;proceeding;taking place     <pos>jAriy/ADJ</pos>
;; jAriyap_1
jAry    jAriy   NapAt   housemaid
jwAry   jawAriy N0_Nh   maids
jwAr    jawAr   NK      maids
;
;; jar~A'_1
jrA'    jar~A'  FW-WaBi because of;as a result of     <pos>jar~A'/PREP</pos>
; this alternate was objected to:
; jrA'  jarA'   FW-WaBi because of;as a result of
;
;; jriynito$_1
jrynt$  jriynito$       Nprop   Greenwich
grynt$  griynito$       Nprop   Greenwich
;
;; jaz~-u_1
jz      jaz~    PV_V    shear;clip
jzz     jazaz   PV_C    shear;clip
jz      juz~    IV_V    shear;clip
jzz     jozuz   IV_C    shear;clip
;; {ijotaz~_1
<jtz    {ijotaz~        PV_V    shear;clip
Ajtz    {ijotaz~        PV_V    shear;clip
<jtzz   {ijotazaz       PV_C    shear;clip
Ajtzz   {ijotazaz       PV_C    shear;clip
jtz     jotaz~  IV_V    shear;clip
jtzz    jotaziz IV_C    shear;clip
;; jiz~ap_1
jz      jiz~    Nap     fleece;shorn wool
jzz     jizaz   N       fleece;shorn wool
jzA}z   jazA}iz Ndip    fleece;shorn wool
;; juzAzap_1
jzAz    juzAz   NapAt   tag;label
;; jaz~Az_1
jzAz    jaz~Az  Nall    wool shearer
;; mijaz~_1
mjz     mijaz~  N       wool shears
;
;; jaza>-a_1
jz>     jaza>   PV->_intr       be content
jz|     jaza|   PV-|_intr       be content
jz&     jaza&   PV_w_intr       be content
jz>     joza>   IV_intr be content
jz|     joza|   IV-|    be content
jz&     joza&   IV_wn   be content
jz}     joza}   IV_yn   be content
;; jaz~a>_1
jz>     jaz~a>  PV->    divide;partition
jz|     jaz~a|  PV-|    divide;partition
jz&     jaz~a&  PV_w    divide;partition
jz}     jaz~i}  IV_yu   divide;partition
;; tajaz~a>_1
tjz>    tajaz~a>        PV->_intr       be divided;be separated
tjz|    tajaz~a|        PV-|_intr       be divided;be separated
tjz&    tajaz~a&        PV_w_intr       be divided;be separated
tjz>    tajaz~a>        IV_intr be divided;be separated
tjz|    tajaz~a|        IV-|    be divided;be separated
tjz&    tajaz~a&        IV_wn   be divided;be separated
tjz}    tajaz~a}        IV_yn   be divided;be separated
;; {ijotaza>_1
<jtz>   {ijotaza>       PV->_intr       be content
Ajtz>   {ijotaza>       PV->_intr       be content
<jtz|   {ijotaza|       PV-|_intr       be content
Ajtz|   {ijotaza|       PV-|_intr       be content
<jtz&   {ijotaza&       PV_w_intr       be content
Ajtz&   {ijotaza&       PV_w_intr       be content
jtz}    jotazi} IV_intr be content
;; juzo'_1
jz'     juzo'   N0F_Nh  section;piece;portion;part;fraction
jz&     juzo&   Nh      section;piece;portion;part;fraction
jz}     juzo}   Nhy     section;piece;portion;part;fraction
jz'     juzo'   NAn_Nayn        sections;pieces;portions;parts;fractions
jz|     juzo|   N-|     sections;pieces;portions;parts;fractions
jz}     juzo}   Nayn    sections;pieces;portions;parts;fractions
>jzA'   >ajozA' N0_Nh   sections;pieces;portions;parts;fractions
AjzA'   >ajozA' N0_Nh   sections;pieces;portions;parts;fractions
>jzA&   >ajozA& Nh      sections;pieces;portions;parts;fractions
AjzA&   >ajozA& Nh      sections;pieces;portions;parts;fractions
>jzA}   >ajozA} Nhy     sections;pieces;portions;parts;fractions
AjzA}   >ajozA} Nhy     sections;pieces;portions;parts;fractions
;; juzo}iy~_1
jz}y    juzo}iy~        Nall    partial;petty     <pos>juzo}iy~/ADJ</pos>
;; juzo}iy~ap_1
jz}y    juzo}iy~        Nap     detail;particle     <pos>juzo}iy~/NOUN</pos>
;; juzayo'_1
jzy'    juzayo' N0      molecule
jzy}    juzayo} Nhy     molecule
jzy}    juzayo} NAn_Nayn        molecule
jzy}    juzayo} NapAt   molecule
;; juzayo}iy~_1
jzy}y   juzayo}iy~      Nall    molecular     <pos>juzayo}iy~/ADJ</pos>
;; >ajozA}iy~_1
>jzA}y  >ajozA}iy~      Nall    pharmacist     <pos>>ajozA}iy~/ADJ</pos>
AjzA}y  >ajozA}iy~      Nall    pharmacist     <pos>>ajozA}iy~/ADJ</pos>
;; >ajozA}iy~ap_1
>jzA}y  >ajozA}iy~      Nap     pharmacy     <pos>>ajozA}iy~/NOUN</pos>
AjzA}y  >ajozA}iy~      Nap     pharmacy     <pos>>ajozA}iy~/NOUN</pos>
;; tajozi}ap_1
tjz}    tajozi} NapAt   partition;division
;; {ijotizA'_1
AjtzA'  {ijotizA'       N0_Nh   being content;being sufficient
AjtzA&  {ijotizA&       Nh      being content;being sufficient
AjtzA}  {ijotizA}       Nhy     being content;being sufficient
AjtzA'  {ijotizA'       NAn_Nayn        being content;being sufficient
AjtzA}  {ijotizA}       Nayn    being content;being sufficient
AjtzA'  {ijotizA'       NAt     being content;being sufficient
<jtzA'  {ijotizA'       N0_Nh   being content;being sufficient
<jtzA&  {ijotizA&       Nh      being content;being sufficient
<jtzA}  {ijotizA}       Nhy     being content;being sufficient
<jtzA'  {ijotizA'       NAn_Nayn        being content;being sufficient
<jtzA}  {ijotizA}       Nayn    being content;being sufficient
<jtzA'  {ijotizA'       NAt     being content;being sufficient
;
;; jazo>arap_1
jz>r    jazo>ar Nap     Algerianization
jz'r    jazo'ar Nap     Algerianization
;
;; >ajozAjiy~_1
>jzAjy  >ajozAjiy~      Nall    pharmacist     <pos>>ajozAjiy~/ADJ</pos>
AjzAjy  >ajozAjiy~      Nall    pharmacist     <pos>>ajozAjiy~/ADJ</pos>
;
;; juzodAn_1
jzdAn   juzodAn NduAt   wallet
;
;; jazar-u_1
jzr     jazar   PV      slaughter;butcher
jzr     jozur   IV      slaughter;butcher
;; jazar-i_1
jzr     jazar   PV      sink;ebb
jzr     jozir   IV      sink;ebb
;; jazor_1
jzr     jazor   N       slaughter;ebb
;; jazorap_1
jzr     jazor   Nap     blood sacrifice
;; jazuwr_1
jzwr    jazuwr  N       slaughter camel
;; jizArap_1
jzAr    jizAr   Nap     butchery
;; jaz~Ar_1
jzAr    jaz~Ar  Nall    butcher
;; jaziyrap_1
jzyr    jaziyr  Napdu   island;peninsula
;; juzur_1
jzr     juzur   N       islands
;; jaziyrap_2
jzyrp   jaziyrap        N0      Jazeera
Aljzyrp Alojaziyrap     N0      Al-Jazeera
;; jazA}ir_1
jzA}r   jazA}ir N0      Algeria
;; jazA}ir_2
jzA}r   jazA}ir N0      Algiers
;; jazA}iriy~_1
jzA}ry  jazA}iriy~      Nall    Algerian     <pos>jazA}iriy~/NOUN</pos>
jzA}ry  jazA}iriy~      Nall    Algerian     <pos>jazA}iriy~/ADJ</pos>
;; jazariy~_1
jzry    jazariy~        Nall    insular     <pos>jazariy~/ADJ</pos>
;; majozir_1
mjzr    majozir Ndu     massacre;slaughter
;; majozarap_1
mjzr    majozar Napdu   massacre;slaughter
mjAzr   majAzir Ndip    massacres;slaughters
;
;; jazar_1
jzr     jazar   N       carrots
jzr     jazar   Napdu   carrot
;
;; jaziE-a_1
jzE     jaziE   PV_intr be concerned;be worried;regret
jzE     jozaE   IV_intr be concerned;be worried;regret
;; jazaE-a_1
jzE     jazaE   PV      traverse
jzE     jozaE   IV      traverse
;; jaz~aE_1
jzE     jaz~aE  PV      lacerate;marble;break
jzE     jaz~iE  IV_yu   lacerate;marble;break
;; tajaz~aE_1
tjzE    tajaz~aE        PV_intr be broken;break apart;snap
tjzE    tajaz~aE        IV_intr be broken;break apart;snap
;; jazoE_1
jzE     jazoE   N       onyx
;; juzoE_1
jzE     juzoE   Ndu     axle;shaft
;; jazaE_1
jzE     jazaE   N       anxiety;worry
;; jaziE_1
jzE     jaziE   Nall    restless;anxious
jzwE    jazuwE  Nall    restless;anxious
;; jaz~AE_1
jzAE    jaz~AE  Nprop   Jazza
;; jAziE_1
jAzE    jAziE   Nall    restless;anxious
;; mujaz~aE_1
mjzE    mujaz~aE        Nall    marbled;variegated
;
;; jazaf-u_1
jzf     jazaf   PV_intr be reckless;risk
jzf     jozuf   IV_intr be reckless;risk
;; jAzaf_1
jAzf    jAzaf   PV      act randomly;speculate
jAzf    jAzif   IV_yu   act randomly;speculate
;; juzAfAF_1
jzAf    juzAf   NF      randomly     <pos>juzAf/ADV</pos>
;; mujAzafap_1
mjAzf   mujAzaf NapAt   recklessness;hazard
;; mujAzif_1
mjAzf   mujAzif Nall    reckless;venturesome
;
;; jazul-u_1
jzl     jazul   PV_intr be prudent;be considerable;be plentiful
jzl     jozul   IV_intr be prudent;be considerable;be plentiful
;; >ajozal_1
>jzl    >ajozal PV_intr be generous;give liberally
Ajzl    >ajozal PV_intr be generous;give liberally
jzl     jozil   IV_intr_yu      be generous;give liberally
jzl     jozal   IV_Pass_yu      be given liberally
;; {ijotazal_1
<jtzl   {ijotazal       PV      write shorthand
Ajtzl   {ijotazal       PV      write shorthand
jtzl    jotazil IV      write shorthand
;; jazol_1
jzl     jazol   N/ap    abundant
jzyl    jaziyl  N/ap    abundant
jzAl    jizAl   N       abundant
;; jizolap_1
jzl     jizol   Napdu   piece;slice
;; jazAlap_1
jzAl    jazAl   Nap     abundance
;; juzolAn_1
jzlAn   juzolAn N       wallet
;
;; jazam-i_1
jzm     jazam   PV      cut short;be certain;impose
jzm     jozim   IV      cut short;be certain;impose
;; jazom_1
jzm     jazom   N       clipping;decision
;; jAzim_1
jAzm    jAzim   Nall    decisive;definitive
;; jAzimAF_1
jAzm    jAzim   NF      with absolute certainty     <pos>jAzim/ADV</pos>
;; jawAzim_1
jwAzm   jawAzim Ndip    apocopating (gram.)
;; majozuwm_1
mjzwm   majozuwm        Nall    cut short;clipped
;; jazomap_1
jzm     jazom   Napdu   shoes;boots
jzm     jazam   NAt     shoes;boots
;
;; jazmajiy~_1
jzmjy   jazmajiy~       Nall    shoemaker     <pos>jazmajiy~/ADJ</pos>
;
;; jazaY-i_1
jzY     jazaY   PV_0    reward;repay;requite
jzA     jazA    PV_h    reward;repay;requite
jzy     jazay   PV_Atn  reward;repay;requite
jz      jaz     PV_ttAw reward;repay;requite
jzy     joziy   IV_0hAnn        reward;repay;requite
jz      joz     IV_0hwnyn       reward;repay;requite
jzY     jozaY   IV_0_Pass_yu    be rewarded;be repaid;be requited
;; jAzaY_1
jAzY    jAzaY   PV_0    sanction;reward;punish
jAzA    jAzA    PV_h    sanction;reward;punish
jAzy    jAzay   PV_Atn  sanction;reward;punish
jAz     jAz     PV_ttAw sanction;reward;punish
jAzy    jAziy   IV_0hAnn_yu     sanction;reward;punish
jAz     jAz     IV_0hwnyn_yu    sanction;reward;punish
jAzY    jAzaY   IV_0_Pass_yu    be sanctioned;be rewarded;be punished
jAzy    jAzay   IV_Ann_Pass_yu  be sanctioned;be rewarded;be punished
;; >ajozaY_1
>jzY    >ajozaY PV_0    suffice;replace
AjzY    >ajozaY PV_0    suffice;replace
>jzA    >ajozA  PV_h    suffice;replace
AjzA    >ajozA  PV_h    suffice;replace
>jzy    >ajozay PV_Atn  suffice;replace
Ajzy    >ajozay PV_Atn  suffice;replace
>jz     >ajoz   PV_ttAw suffice;replace
Ajz     >ajoz   PV_ttAw suffice;replace
jzy     joziy   IV_0hAnn_yu     suffice;replace
jz      joz     IV_0hwnyn_yu    suffice;replace
jzY     jozaY   IV_0_Pass_yu    be replaced
jzy     jozay   IV_Ann_Pass_yu  be replaced
;; jazA'_1
jzA'    jazA'   N0_Nh   reward;punishment;penalty
jzA&    jazA&   Nh      reward;punishment;penalty
jzA}    jazA}   Nhy     reward;punishment;penalty
;; jazA}iy~_1
jzA}y   jazA}iy~        Nall    penal     <pos>jazA}iy~/ADJ</pos>
;; jizoyap_1
jzy     jizoy   Nap     tax;tribute
;; jizaY_1
jzY     jizaY   N0      taxes
jzA     jizA    Nhy     taxes
jzA'    jizA'   N0_Nh   taxes
jzA&    jizA&   Nh      taxes
jzA}    jizA}   Nhy     taxes
;; tajoziyap_1
tjzy    tajoziy NapAt   reward
;; mujAzAp_1
mjAzA   mujAzA  Napdu   repayment;punishment
mjAzy   mujAzay NAt     repayments;punishments
;; mujAziy_1
mjAzy   mujAziy N0F_Nh  remunerator
mjAz    mujAz   NK      remunerator
;; mujAziy_2
mjAzy   mujAziy N0      Mugazi
;
;; jas~-u_1
js      jas~    PV_V    touch;probe
jss     jasas   PV_C    touch;probe
js      jus~    IV_V    touch;probe
jss     josus   IV_C    touch;probe
;; tajas~as_1
tjss    tajas~as        PV      reconnoiter;spy
tjss    tajas~as        IV      reconnoiter;spy
;; {ijotas~_1
<jts    {ijotas~        PV_V    feel;handle;reconnoiter
Ajts    {ijotas~        PV_V    feel;handle;reconnoiter
<jtss   {ijotasas       PV_C    feel;handle;reconnoiter
Ajtss   {ijotasas       PV_C    feel;handle;reconnoiter
jts     jotas~  IV_V    feel;handle;reconnoiter
jtss    jotasis IV_C    feel;handle;reconnoiter
;; jas~_1
js      jas~    N       touch
;; jAsuws_1
jAsws   jAsuws  N/ap    spy
jwAsys  jawAsiys        Ndip    spies
;; jAsuwsiy~_1
jAswsy  jAsuwsiy~       Nall    spy;espionage     <pos>jAsuwsiy~/ADJ</pos>
;; majas~_1
mjs     majas~  N       touch
;; mijas~_1
mjs     mijas~  Ndu     probe
mjs     mijas~  Napdu   probe
;; tajas~us_1
tjss    tajas~us        NduAt   espionage;spying
;; tajas~usiy~_1
tjssy   tajas~usiy~     Nall    espionage;spy     <pos>tajas~usiy~/ADJ</pos>
;; jawosasap_1
jwss    jawosas Nap     espionage
;; jAsi}_1
jAs}    jAsi}   Nall    rough;rugged
;
;; jas~ad_1
jsd     jas~ad  PV      materialize;embody
jsd     jas~id  IV_yu   materialize;embody
;; tajas~ad_1
tjsd    tajas~ad        PV      materialize;be embodied
tjsd    tajas~ad        IV      materialize;be embodied
;; jasad_1
jsd     jasad   Ndu     body
>jsAd   >ajosAd N       bodies
AjsAd   >ajosAd N       bodies
;; jasadiy~_1
jsdy    jasadiy~        Nall    bodily     <pos>jasadiy~/ADJ</pos>
;; jusodAn_1
jsdAn   jusodAn N       body
;; jusodAniy~_1
jsdAny  jusodAniy~      Nall    bodily     <pos>jusodAniy~/ADJ</pos>
;; tajosiyd_1
tjsyd   tajosiyd        NduAt   materialization;embodiment
;; tajas~ud_1
tjsd    tajas~ud        NduAt   materialization
;; mujas~ad_1
mjsd    mujas~ad        Nall    embodied
;; mutajas~id_1
mtjsd   mutajas~id      Nall    corporeal;incarnate
;
;; jasar-u_1
jsr     jasar   PV      venture;risk
jsr     josur   IV      venture;risk
;; jasar-u_2
jsr     jasar   PV      cross;span
jsr     josur   IV      cross;span
;; jas~ar_1
jsr     jas~ar  PV      encourage
jsr     jas~ir  IV_yu   encourage
;; tajAsar_1
tjAsr   tajAsar PV_intr be insolent;dare
tjAsr   tajAsar IV_intr be insolent;dare
;; {ijotasar_1
<jtsr   {ijotasar       PV      cross;span;traverse
Ajtsr   {ijotasar       PV      cross;span;traverse
jtsr    jotasir IV      cross;span;traverse
; check for "jswr Hdydyp jAnbyp" (metal side bars - for car safety)
;; jisor_1
jsr     jisor   Ndu     bridge;(reinforcement) beam or bar
jswr    jusuwr  N       bridges;(reinforcement) beams or bars
;; >ajosur_1
>jsr    >ajosur N       bridges
Ajsr    >ajosur N       bridges
;; jasuwr_1
jswr    jasuwr  Nall    bold;daring
;; jasArap_1
jsAr    jasAr   Nap     boldness;insolence
;; tajAsur_1
tjAsr   tajAsur NduAt   boldness;insolence
;; mutajAsir_1
mtjAsr  mutajAsir       Nall    bold;impudent
;; jAsir_1
jAsr    jAsir   N0      Jasir
;
;--- jsTn
;; tajasoTan_1
tjsTn   tajasoTan       PV-n    relax;lounge;loll back
tjsTn   tajasoTan       IV-n    relax;lounge;loll back
;
;; jasum-u_1
jsm     jasum   PV_intr be large;be bulky
jsm     josum   IV_intr be large;be bulky
;; jas~am_1
jsm     jas~am  PV      materialize;enlarge
jsm     jas~im  IV_yu   materialize;enlarge
;; tajas~am_1
tjsm    tajas~am        PV      take shape;be materialized
tjsm    tajas~am        IV      take shape;be materialized
;; jisom_1
jsm     jisom   Ndu     body;form
>jsAm   >ajosAm N       bodies;forms
AjsAm   >ajosAm N       bodies;forms
;; jisomiy~_1
jsmy    jisomiy~        Nall    bodily;material     <pos>jisomiy~/ADJ</pos>
;; jasiym_1
jsym    jasiym  N/ap    great;huge
jsAm    jisAm   N       great;huge
;; jusayom_1
jsym    jusayom N/At    particle;corpuscle
;; >ajosam_1
>jsm    >ajosam Nel     larger;more corpulent
Ajsm    >ajosam Nel     larger;more corpulent
;; jasAmap_1
jsAm    jasAm   Nap     size;corpulence
;; jusomAn_1
jsmAn   jusomAn N       body;mass
;; jusomAniy~_1
jsmAny  jusomAniy~      Nall    bodily;physical     <pos>jusomAniy~/ADJ</pos>
;; jasomAniy~ap_1
jsmAny  jasomAniy~      Nap     Gethsemane     <pos>jasomAniy~/NOUN</pos>
;; tajosiym_1
tjsym   tajosiym        NduAt   embodiment;enlargement
;; mujas~am_1
mjsm    mujas~am        Nall    bodily;embodied
;
;; jAsim_1
jAsm    jAsim   N0      Jasem;Jasim
;
;--- jsw
;; jasA-u_1
jsA     jasA    PV_0    become hard;become solid
jsw     jasaw   PV_Atn  become hard;become solid
js      jas     PV_ttAw_intr    become hard;become solid
jsw     josuw   IV_0hAnn        become hard;become solid
js      jos     IV_0hwnyn       become hard;become solid
jsY     josaY   IV_0    become hard;become solid
;
;; ja$~-u_1
j$      ja$~    PV_V    grind;crush;grate
j$$     ja$a$   PV_C    grind;crush;grate
j$      ju$~    IV_V    grind;crush;grate
j$$     jo$u$   IV_C    grind;crush;grate
;; ju$~ap_1
j$      ju$~    Nap     hoarseness
;; ja$iy$_1
j$y$    ja$iy$  N/ap    ground;crushed
;; >aja$~_1
>j$     >aja$~  Nel     hoarse;raucous
Aj$     >aja$~  Nel     hoarse;raucous
;
;; ja$~a>_1
j$>     ja$~a>  PV->    burp;belch
j$|     ja$~a|  PV-|    burp;belch
j$&     ja$~a&  PV_w    burp;belch
j$}     ja$~i}  IV_yu   burp;belch
;; taja$~a>_1
tj$>    taja$~a>        PV->    burp;belch
tj$|    taja$~a|        PV-|    burp;belch
tj$&    taja$~a&        PV_w    burp;belch
tj$>    taja$~a>        IV      burp;belch
tj$|    taja$~a|        IV-|    burp;belch
tj$&    taja$~a&        IV_wn   burp;belch
tj$}    taja$~a}        IV_yn   burp;belch
;; ju$A'_1
j$A'    ju$A'   N0_Nh   burping;belching
j$A&    ju$A&   Nh      burping;belching
j$A}    ju$A}   Nhy     burping;belching
;; ju$o>ap_1
j$>     ju$o>   Nap     burping;belching
;
;; ju$Ar_1
j$Ar    ju$Ar   N       livestock
;
;; ja$iE-a_1
j$E     ja$iE   PV_intr be covetous;be greedy
j$E     jo$aE   IV_intr be covetous;be greedy
;; taja$~aE_1
tj$E    taja$~aE        PV_intr be covetous;be greedy
tj$E    taja$~aE        IV_intr be covetous;be greedy
;; ja$aE_1
j$E     ja$aE   N       greed
;; ja$iE_1
j$E     ja$iE   Nall    greedy
;
;; ja$im-a_1
j$m     ja$im   PV      suffer
j$m     jo$am   IV      suffer
;; ja$~am_1
j$m     ja$~am  PV      impose;burden
j$m     ja$~im  IV_yu   impose;burden
;; taja$~am_1
tj$m    taja$~am        PV      suffer;undergo
tj$m    taja$~am        IV      suffer;undergo
;
;; ji$niy~_1
j$ny    ji$niy~ N       sample;specimen
;
;; jaS~aS_1
jSS     jaS~aS  PV      plaster;whitewash;bleach
jSS     jaS~iS  IV_yu   plaster;whitewash;bleach
;; jiS~_1
jS      jiS~    N       gypsum;plaster of Paris
;; jaS~AS_1
jSAS    jaS~AS  Nall    plasterer
;
;--- jSTn
;; tajaSoTan_1
tjSTn   tajaSoTan       PV-n    relax;lounge;loll back
tjSTn   tajaSoTan       IV-n    relax;lounge;loll back
;
;; jiEap_1
jE      jiE     Napdu   beer
;
;; jaE~ab_1
jEb     jaE~ab  PV      corrugate
jEb     jaE~ib  IV_yu   corrugate
;; jaEobap_1
jEb     jaEob   Nap     quiver;pipe;gun barrel
jEb     juEob   Nap     quiver;pipe;gun barrel
jEAb    jiEAb   N       quivers;pipes;gun barrels
;
;; jaEojaE_1
jEjE    jaEojaE PV      clamor;shout
jEjE    jaEojiE IV_yu   clamor;shout
;; jaEojaEap_1
jEjE    jaEojaE Nap     noise
jEjAE   jaEojAE N/ap    noisy;vociferous
;; jaEojaE_2
jEjE    jaEojaE Nprop   Geagea
;
;; jaEud-u_1
jEd     jaEud   PV      curl;be wrinkled
jEd     joEud   IV      curl;be wrinkled
;; jaE~ad_1
jEd     jaE~ad  PV      curl;wrinkle;curl
jEd     jaE~id  IV_yu   curl;wrinkle;curl
;; tajaE~ad_1
tjEd    tajaE~ad        PV_intr be curly;be wrinkled;be wavy
tjEd    tajaE~ad        IV_intr be curly;be wrinkled;be wavy
;; jaEod_1
jEd     jaEod   N/ap    tight
;; jaEodap_1
jEd     jaEod   Nap     curl;lock
;; jaEodiy~_1
jEdy    jaEodiy~        Nall    curly     <pos>jaEodiy~/ADJ</pos>
;; >ajoEad_1
>jEd    >ajoEad Nel     curly
AjEd    >ajoEad Nel     curly
;; jaEiydiy~_1
jEydy   jaEiydiy~       Nall    loafer;bum     <pos>jaEiydiy~/ADJ</pos>
;; tajAEiyd_1
tjAEyd  tajAEiyd        Ndip    wrinkles
;; tajaE~udAt_1
tjEd    tajaE~ud        NAt     wrinkles
;; mujaE~ad_1
mjEd    mujaE~ad        Nall    curled;wrinkled
;; mutajaE~ad_1
mtjEd   mutajaE~ad      Nall    curled;wrinkled
;
;; jaEodanap_1
jEdn    jaEodan Nap     gossip
;
;; jaEar-a_1
jEr     jaEar   PV      drop manure
jEr     joEar   IV      drop manure
;; jiEorAn_1
jErAn   jiEorAn N       dung
;; jaEiyr_1
jEyr    jaEiyr  Nprop   Jair
;
;; jaEal-a_1
jEl     jaEal   PV      make;bring about;appoint
jEl     joEal   IV      make;bring about;appoint
;; jAEal_1
jAEl    jAEal   PV      try to bribe;try to win
jAEl    jAEil   IV_yu   try to bribe;try to win
;; jaEol_1
jEl     jaEol   N       making;bringing about;appointing
;; juEol_1
jEl     juEol   Ndu     pay;wages
>jEAl   >ajoEAl N       pay;wages
AjEAl   >ajoEAl N       pay;wages
;; juEoliy~_1
jEly    juEoliy~        Nall    piece-work     <pos>juEoliy~/ADJ</pos>
;; jiEAl_1
jEAl    jiEAl   Nap     pay;wages
jEAl    jaEAl   Nap     pay;wages
jEAl    juEAl   Nap     pay;wages
jEA}l   jaEA}il Ndip    pay;wages
;
;; jaEofar_1
jEfr    jaEofar N0      Jaafar
;; jaEofariy~_1
jEfry   jaEofariy~      N0      Jaafari;Jafari
;
;; jugorAfiyA_1
jgrAfyA jugorAfiyA      N0      geography
jgrAfy  jugorAfiy~      Nap     geography     <pos>jugorAfiy~/NOUN</pos>
;; jugorAfiy~_1
jgrAfy  jugorAfiy~      N-ap    geographical     <pos>jugorAfiy~/ADJ</pos>
;; jugorAfiy~_2
jgrAfy  jugorAfiy~      Nall    geographer     <pos>jugorAfiy~/ADJ</pos>
;
;; jaf~-i_1
jf      jaf~    PV_V    dry;become dry;dehydrate
jff     jafaf   PV_C    dry;become dry;dehydrate
jf      jif~    IV_V    dry;become dry;dehydrate
jff     jofif   IV_C    dry;become dry;dehydrate
;; jaf~af_1
jff     jaf~af  PV_intr be dry;make dry;dehydrate
jff     jaf~if  IV_intr_yu      be dry;make dry;dehydrate
;; tajaf~af_1
tjff    tajaf~af        PV_intr be dried;become dry
tjff    tajaf~af        IV_intr be dried;become dry
;; {ijotaf~_1
<jtf    {ijotaf~        PV_V_intr       be dehydrated;make dry
Ajtf    {ijotaf~        PV_V_intr       be dehydrated;make dry
<jtff   {ijotafaf       PV_C_intr       be dehydrated;make dry
Ajtff   {ijotafaf       PV_C_intr       be dehydrated;make dry
jtf     jotaf~  IV_V_intr       be dehydrated;make dry
jtff    jotafif IV_C_intr       be dehydrated;make dry
;; jafAf_1
jfAf    jafAf   N       dryness;desiccation
;; tijofAf_1
tjfAf   tijofAf Ndu     protective armor
tjAfyf  tajAfiyf        Ndip    protective armor
;; tajofiyf_1
tjfyf   tajofiyf        NduAt   drying;desiccation;dehydration
;; jAf~_1
jAf     jAf~    N/ap    dry
;; mujaf~if_1
mjff    mujaf~if        Nall    dryer
;; mujaf~af_1
mjff    mujaf~af        Nall    dried;desiccated
;
;; jafa>-a_1
jf>     jafa>   PV->    form dross;deposit debris
jf|     jafa|   PV-|    form dross;deposit debris
jf&     jafa&   PV_w    form dross;deposit debris
jf>     jofa>   IV      form dross;deposit debris
jf|     jofa|   IV-|    form dross;deposit debris
jf&     jofa&   IV_wn   form dross;deposit debris
jf}     jofa}   IV_yn   form dross;deposit debris
;; jufA'_1
jfA'    jufA'   N0_Nh   dross;refuse;futility
jfA&    jufA&   Nh      dross;refuse;futility
jfA}    jufA}   Nhy     dross;refuse;futility
;
;; jifot_1
jft     jifot   Ndu     forceps;tweezers
;
;; jifoti$iy_1
jft$y   jifoti$iy       N0      filigree
;
;; jiftolik_1
jftlk   jiftolik        N       farm;state land
$ftlk   $ifotlik        N       farm;state land
jflk    jifolik N       farm;state land
;
;; jafor_1
jfr     jafor   N       fortunetelling;divination
;; jiforiy~_1
jfry    jiforiy~        N0      Jifri
;; juforap_1
jfr     jufor   Napdu   pit;hole
jfr     jufar   N       pits;holes
;
;; jafal-iu_1
jfl     jafal   PV_intr be startled;jump with fright;be shy
jfl     jofil   IV_intr be startled;jump with fright;be shy
jfl     joful   IV_intr be startled;jump with fright;be shy
;; jaf~al_1
jfl     jaf~al  PV      scare;startle
jfl     jaf~il  IV_yu   scare;startle
;; >ajofal_1
>jfl    >ajofal PV      bolt;be startled
Ajfl    >ajofal PV      bolt;be startled
jfl     jofil   IV_yu   bolt;be startled
;; jafol_1
jfl     jafol   N       fright;alarm
;; jufuwl_1
jfwl    jufuwl  N       fright;alarm
;
;; jafon_1
jfn     jafon   Ndu     eyelid
jfwn    jufuwn  N       eyelids
>jfAn   >ajofAn N       eyelids
AjfAn   >ajofAn N       eyelids
;; jafonap_1
jfn     jafon   Napdu   bowl;grapevine
jfn     jafan   NAt     bowls;grapevines
jfAn    jifAn   N       bowls;grapevines
;
;; jafA-u_1
jfA     jafA    PV_0h   be rough;shun
jfw     jafaw   PV_Atn  be rough;shun
jf      jaf     PV_ttAw_intr    be rough;shun
jfw     jofuw   IV_0hAnn        be rough;shun
jf      jof     IV_0hwnyn       be rough;shun
jfY     jofaY   IV_0    be rough;shun
jfy     jofay   IV_Ann  be rough;shun
;; jAfaY_1
jAfY    jAfaY   PV_0    avoid;offend
jAfA    jAfA    PV_h    avoid;offend
jAfy    jAfay   PV_Atn  avoid;offend
jAf     jAf     PV_ttAw avoid;offend
jAfy    jAfiy   IV_0hAnn_yu     avoid;offend
jAf     jAf     IV_0hwnyn_yu    avoid;offend
jAfY    jAfaY   IV_0_Pass_yu    be avoided;be offended
jAfy    jAfay   IV_Ann_Pass_yu  be avoided;be offended
;; tajAfaY_1
